attendance,avg-attendance 
53.0,50.45283019
61.0,50.64814815
57.0,50.76363636
44.0,50.64285714
45.0,50.54385965
49.0,50.51724138
60.0,50.6779661
49.0,50.65
53.0,50.68852459
44.0,50.58064516
52.0,50.6031746
54.0,50.65625
49.0,50.63076923
59.0,50.75757576
50.0,50.74626866
44.0,50.64705882
47.0,50.5942029
57.0,50.68571429
55.0,50.74647887
52.0,50.76388889
47.0,50.71232877
49.0,50.68918919
51.0,50.69333333
49.0,50.67105263
58.0,50.76623377
54.0,50.80769231
49.0,50.78481013
43.0,50.6875
54.0,50.72839506
59.0,50.82926829
46.0,50.77108434
43.0,50.67857143
47.0,50.63529412
58.0,50.72093023
47.0,50.67816092
62.0,50.80681818
53.0,50.83146067
51.0,50.83333333
44.0,50.75824176
51.0,50.76086957
59.0,50.84946237
50.0,50.84042553
45.0,50.77894737
43.0,50.69791667
54.0,50.73195876
50.0,50.7244898
60.0,50.81818182
54.0,50.85
47.0,50.81188119
52.0,50.82352941
43.0,50.74757282
58.0,50.81730769
45.0,50.76190476
53.0,50.78301887
49.0,50.76635514
47.0,50.73148148
58.0,50.79816514
53.0,50.81818182
49.0,50.8018018
48.0,50.77678571
57.0,50.83185841
42.0,50.75438596
58.0,50.8173913
50.0,50.81034483
44.0,50.75213675
52.0,50.76271186
48.0,50.7394958
58.0,50.8
50.0,50.79338843
49.0,50.77868852
49.0,50.76422764
55.0,50.7983871
50.0,50.792
53.0,50.80952381
51.0,50.81102362
41.0,50.734375
52.0,50.74418605
49.0,50.73076923
55.0,50.76335878
57.0,50.81060606
48.0,50.78947368
43.0,50.73134328
55.0,50.76296296
54.0,50.78676471
52.0,50.79562044
47.0,50.76811594
52.0,50.77697842
45.0,50.73571429
53.0,50.75177305
51.0,50.75352113
55.0,50.78321678
54.0,50.80555556
40.0,50.73103448
49.0,50.71917808
57.0,50.76190476
56.0,50.7972973
47.0,50.77181208
51.0,50.77333333
45.0,50.73509934
54.0,50.75657895
50.0,50.75163399
55.0,50.77922078
58.0,50.82580645
43.0,50.77564103
46.0,50.74522293
56.0,50.77848101
61.0,50.8427673
45.0,50.80625
47.0,50.7826087
48.0,50.7654321
54.0,50.78527607
49.0,50.77439024
55.0,50.8
53.0,50.81325301
47.0,50.79041916
49.0,50.7797619
53.0,50.79289941
59.0,50.84117647
47.0,50.81871345
46.0,50.79069767
55.0,50.8150289
51.0,50.81609195
50.0,50.81142857
51.0,50.8125
54.0,50.83050847
43.0,50.78651685
53.0,50.79888268
48.0,50.78333333
52.0,50.79005525
58.0,50.82967033
43.0,50.78688525
46.0,50.76086957
55.0,50.78378378
51.0,50.78494624
55.0,50.80748663
46.0,50.78191489
54.0,50.7989418
49.0,50.78947368
52.0,50.79581152
53.0,50.80729167
54.0,50.8238342
45.0,50.79381443
43.0,50.75384615
60.0,50.80102041
46.0,50.77664975
52.0,50.78282828
47.0,50.7638191
49.0,50.755
59.0,50.7960199
45.0,50.76732673
54.0,50.78325123
51.0,50.78431373
50.0,50.7804878
48.0,50.76699029
55.0,50.78743961
55.0,50.80769231
41.0,50.76076555
47.0,50.74285714
52.0,50.74881517
58.0,50.78301887
53.0,50.79342723
48.0,50.78037383
55.0,50.8
43.0,50.76388889
55.0,50.78341014
49.0,50.77522936
55.0,50.79452055
51.0,50.79545455
48.0,50.78280543
51.0,50.78378378
49.0,50.77578475
57.0,50.80357143
49.0,50.79555556
52.0,50.80088496
50.0,50.79735683
48.0,50.78508772
58.0,50.81659389
49.0,50.80869565
49.0,50.8008658
49.0,50.79310345
52.0,50.79828326
53.0,50.80769231
51.0,50.80851064
48.0,50.79661017
53.0,50.80590717
49.0,50.79831933
49.0,50.79079498
50.0,50.7875
57.0,50.81327801
50.0,50.80991736
47.0,50.79423868
54.0,50.80737705
49.0,50.8
58.0,50.82926829
45.0,50.80566802
48.0,50.79435484
52.0,50.79919679
51.0,50.8
56.0,50.82071713
49.0,50.81349206
48.0,50.80237154
48.0,50.79133858
50.0,50.78823529
53.0,50.796875
58.0,50.82490272
50.0,50.82170543
46.0,50.8030888
48.0,50.79230769
49.0,50.78544061
52.0,50.79007634
52.0,50.79467681
51.0,50.79545455
53.0,50.80377358
46.0,50.78571429
54.0,50.79775281
60.0,50.83208955
49.0,50.82527881
45.0,50.8037037
49.0,50.79704797
51.0,50.79779412
51.0,50.7985348
53.0,50.80656934
54.0,50.81818182
50.0,50.81521739
49.0,50.80866426
47.0,50.79496403
62.0,50.83512545
54.0,50.84642857
47.0,50.83274021
43.0,50.80496454
53.0,50.81272085
52.0,50.81690141
51.0,50.81754386
51.0,50.81818182
54.0,50.82926829
48.0,50.81944444
54.0,50.83044983
52.0,50.83448276
55.0,50.84879725
55.0,50.8630137
35.0,50.80887372
49.0,50.80272109
56.0,50.82033898
53.0,50.8277027
51.0,50.82828283
52.0,50.83221477
50.0,50.82943144
46.0,50.81333333
54.0,50.82392027
54.0,50.83443709
58.0,50.85808581
32.0,50.79605263
50.0,50.79344262
57.0,50.81372549
51.0,50.81433225
57.0,50.83441558
48.0,50.82524272
50.0,50.82258065
42.0,50.79421222
55.0,50.80769231
59.0,50.83386581
64.0,50.87579618
39.0,50.83809524
43.0,50.81329114
54.0,50.82334385
45.0,50.80503145
53.0,50.81191223
47.0,50.8
53.0,50.80685358
49.0,50.80124224
56.0,50.81733746
61.0,50.84876543
52.0,50.85230769
46.0,50.83742331
44.0,50.81651376
56.0,50.83231707
47.0,50.82066869
56.0,50.83636364
48.0,50.82779456
49.0,50.82228916
53.0,50.82882883
52.0,50.83233533
61.0,50.86268657
47.0,50.85119048
48.0,50.84272997
50.0,50.84023669
50.0,50.83775811
51.0,50.83823529
56.0,50.85337243
50.0,50.85087719
49.0,50.84548105
46.0,50.83139535
52.0,50.83478261
59.0,50.8583815
48.0,50.85014409
43.0,50.82758621
51.0,50.82808023
57.0,50.84571429
44.0,50.82621083
60.0,50.85227273
48.0,50.84419263
53.0,50.85028249
47.0,50.83943662
50.0,50.83707865
58.0,50.85714286
49.0,50.85195531
44.0,50.83286908
44.0,50.81388889
60.0,50.83933518
47.0,50.82872928
58.0,50.84848485
50.0,50.84615385
45.0,50.83013699
49.0,50.82513661
49.0,50.82016349
60.0,50.8451087
51.0,50.84552846
48.0,50.83783784
45.0,50.82210243
53.0,50.82795699
52.0,50.8310992
55.0,50.84224599
53.0,50.848
46.0,50.83510638
50.0,50.83289125
48.0,50.82539683
54.0,50.83377309
52.0,50.83684211
50.0,50.83464567
50.0,50.83246073
51.0,50.83289817
54.0,50.84114583
52.0,50.84415584
53.0,50.84974093
47.0,50.83979328
46.0,50.82731959
53.0,50.83290488
52.0,50.83589744
50.0,50.83375959
47.0,50.82397959
51.0,50.82442748
52.0,50.82741117
56.0,50.84050633
48.0,50.83333333
53.0,50.83879093
50.0,50.83668342
48.0,50.82957393
54.0,50.8375
51.0,50.83790524
50.0,50.8358209
46.0,50.82382134
48.0,50.81683168
57.0,50.83209877
56.0,50.84482759
47.0,50.83538084
46.0,50.82352941
58.0,50.84107579
46.0,50.82926829
53.0,50.83454988
54.0,50.84223301
52.0,50.84503632
44.0,50.82850242
46.0,50.81686747
56.0,50.82932692
56.0,50.84172662
57.0,50.85645933
43.0,50.83770883
54.0,50.8452381
43.0,50.82660333
54.0,50.83412322
57.0,50.84869976
48.0,50.84198113
51.0,50.84235294
45.0,50.8286385
51.0,50.82903981
55.0,50.83878505
55.0,50.84848485
50.0,50.84651163
51.0,50.84686775
48.0,50.84027778
48.0,50.83371824
55.0,50.84331797
50.0,50.84137931
53.0,50.84633028
45.0,50.83295195
50.0,50.83105023
59.0,50.84965831
50.0,50.84772727
48.0,50.84126984
46.0,50.83031674
57.0,50.84424379
44.0,50.82882883
58.0,50.84494382
50.0,50.84304933
52.0,50.84563758
51.0,50.84598214
41.0,50.82405345
58.0,50.84
58.0,50.85587583
49.0,50.85176991
44.0,50.83664459
45.0,50.82378855
58.0,50.83956044
47.0,50.83114035
57.0,50.84463895
46.0,50.83406114
49.0,50.83006536
50.0,50.82826087
54.0,50.835141
61.0,50.85714286
53.0,50.86177106
44.0,50.84698276
41.0,50.82580645
53.0,50.8304721
51.0,50.83083512
52.0,50.83333333
52.0,50.8358209
48.0,50.82978723
53.0,50.8343949
51.0,50.83474576
58.0,50.84989429
53.0,50.85443038
46.0,50.84421053
48.0,50.83823529
52.0,50.84067086
53.0,50.84518828
46.0,50.83507307
50.0,50.83333333
54.0,50.83991684
50.0,50.83817427
52.0,50.84057971
48.0,50.83471074
59.0,50.85154639
46.0,50.84156379
50.0,50.83983573
46.0,50.82991803
58.0,50.84458078
58.0,50.85918367
39.0,50.83503055
52.0,50.83739837
51.0,50.83772819
55.0,50.84615385
57.0,50.85858586
49.0,50.85483871
50.0,50.85311871
40.0,50.8313253
52.0,50.83366733
20.0,0.0
59.0,0.0
67.0,67.0
54.0,60.5
64.0,61.66666667
62.0,61.75
74.0,64.2
52.0,62.16666667
53.0,60.85714286
49.0,59.375
62.0,59.66666667
55.0,59.2
57.0,59.0
56.0,58.75
65.0,59.23076923
63.0,59.5
59.0,59.46666667
65.0,59.8125
62.0,59.94117647
68.0,60.38888889
52.0,59.94736842
59.0,59.9
55.0,59.66666667
57.0,59.54545455
60.0,59.56521739
56.0,59.41666667
63.0,59.56
62.0,59.65384615
59.0,59.62962963
68.0,59.92857143
66.0,60.13793103
57.0,60.03333333
61.0,60.06451613
60.0,60.0625
55.0,59.90909091
58.0,59.85294118
59.0,59.82857143
59.0,59.80555556
62.0,59.86486486
57.0,59.78947368
69.0,60.02564103
62.0,60.075
57.0,60.0
61.0,60.02380952
66.0,60.1627907
56.0,60.06818182
54.0,59.93333333
60.0,59.93478261
59.0,59.91489362
65.0,60.02083333
54.0,59.89795918
69.0,60.08
61.0,60.09803922
59.0,60.07692308
59.0,60.05660377
61.0,60.07407407
60.0,60.07272727
60.0,60.07142857
59.0,60.05263158
61.0,60.06896552
58.0,60.03389831
58.0,60.0
68.0,60.13114754
57.0,60.08064516
62.0,60.11111111
61.0,60.125
61.0,60.13846154
61.0,60.15151515
59.0,60.13432836
57.0,60.08823529
67.0,60.1884058
60.0,60.18571429
56.0,60.12676056
65.0,60.19444444
60.0,60.19178082
63.0,60.22972973
59.0,60.21333333
59.0,60.19736842
64.0,60.24675325
59.0,60.23076923
60.0,60.2278481
63.0,60.2625
61.0,60.27160494
57.0,60.23170732
66.0,60.30120482
57.0,60.26190476
62.0,60.28235294
61.0,60.29069767
60.0,60.28735632
64.0,60.32954545
59.0,60.31460674
59.0,60.3
61.0,60.30769231
62.0,60.32608696
54.0,60.25806452
68.0,60.34042553
54.0,60.27368421
58.0,60.25
60.0,60.24742268
61.0,60.25510204
59.0,60.24242424
56.0,60.2
64.0,60.23762376
67.0,60.30392157
57.0,60.27184466
61.0,60.27884615
66.0,60.33333333
58.0,60.31132075
57.0,60.28037383
60.0,60.27777778
60.0,60.27522936
63.0,60.3
59.0,60.28828829
61.0,60.29464286
68.0,60.36283186
60.0,60.35964912
59.0,60.34782609
63.0,60.37068966
62.0,60.38461538
59.0,60.37288136
58.0,60.35294118
57.0,60.325
66.0,60.37190083
60.0,60.36885246
60.0,60.36585366
63.0,60.38709677
62.0,60.4
63.0,60.42063492
56.0,60.38582677
65.0,60.421875
62.0,60.43410853
62.0,60.44615385
51.0,60.3740458
58.0,60.35606061
60.0,60.35338346
65.0,60.3880597
58.0,60.37037037
64.0,60.39705882
61.0,60.40145985
59.0,60.39130435
58.0,60.37410072
58.0,60.35714286
63.0,60.37588652
54.0,60.33098592
64.0,60.35664336
56.0,60.32638889
65.0,60.35862069
54.0,60.31506849
66.0,60.3537415
62.0,60.36486486
63.0,60.38255034
60.0,60.38
54.0,60.33774834
60.0,60.33552632
63.0,60.35294118
56.0,60.32467532
54.0,60.28387097
61.0,60.28846154
60.0,60.2866242
66.0,60.32278481
59.0,60.31446541
69.0,60.36875
59.0,60.36024845
54.0,60.32098765
57.0,60.3006135
60.0,60.29878049
55.0,60.26666667
57.0,60.24698795
62.0,60.25748503
60.0,60.25595238
62.0,60.26627219
60.0,60.26470588
66.0,60.29824561
63.0,60.31395349
56.0,60.28901734
58.0,60.27586207
63.0,60.29142857
56.0,60.26704545
58.0,60.25423729
60.0,60.25280899
66.0,60.2849162
59.0,60.27777778
59.0,60.27071823
65.0,60.2967033
65.0,60.32240437
61.0,60.32608696
57.0,60.30810811
61.0,60.31182796
54.0,60.27807487
62.0,60.28723404
54.0,60.25396825
60.0,60.25263158
62.0,60.2617801
59.0,60.25520833
63.0,60.26943005
63.0,60.28350515
62.0,60.29230769
60.0,60.29081633
62.0,60.29949239
57.0,60.28282828
62.0,60.29145729
55.0,60.265
59.0,60.25870647
64.0,60.27722772
58.0,60.26600985
60.0,60.26470588
65.0,60.28780488
62.0,60.2961165
59.0,60.28985507
59.0,60.28365385
58.0,60.27272727
63.0,60.28571429
53.0,60.25118483
58.0,60.24056604
65.0,60.2629108
62.0,60.27102804
60.0,60.26976744
65.0,60.29166667
64.0,60.30875576
64.0,60.32568807
53.0,60.29223744
60.0,60.29090909
58.0,60.28054299
56.0,60.26126126
56.0,60.24215247
59.0,60.23660714
67.0,60.26666667
57.0,60.25221239
65.0,60.27312775
60.0,60.27192982
67.0,60.30131004
57.0,60.28695652
55.0,60.26406926
62.0,60.27155172
59.0,60.26609442
56.0,60.24786325
60.0,60.24680851
64.0,60.26271186
59.0,60.25738397
62.0,60.26470588
60.0,60.26359833
69.0,60.3
61.0,60.30290456
58.0,60.29338843
55.0,60.27160494
64.0,60.28688525
54.0,60.26122449
58.0,60.25203252
62.0,60.25910931
63.0,60.27016129
62.0,60.27710843
57.0,60.264
65.0,60.28286853
66.0,60.30555556
59.0,60.30039526
61.0,60.30314961
62.0,60.30980392
57.0,60.296875
58.0,60.28793774
59.0,60.28294574
61.0,60.28571429
63.0,60.29615385
59.0,60.29118774
62.0,60.29770992
63.0,60.30798479
63.0,60.31818182
58.0,60.30943396
62.0,60.31578947
61.0,60.31835206
60.0,60.31716418
59.0,60.31226766
64.0,60.32592593
65.0,60.34317343
58.0,60.33455882
61.0,60.33699634
61.0,60.33941606
63.0,60.34909091
56.0,60.33333333
62.0,60.33935018
60.0,60.3381295
62.0,60.34408602
57.0,60.33214286
62.0,60.33807829
65.0,60.35460993
63.0,60.3639576
62.0,60.36971831
55.0,60.35087719
61.0,60.35314685
58.0,60.34494774
57.0,60.33333333
63.0,60.34256055
60.0,60.34137931
62.0,60.34707904
57.0,60.33561644
65.0,60.35153584
60.0,60.35034014
65.0,60.36610169
53.0,60.34121622
61.0,60.34343434
56.0,60.32885906
57.0,60.31772575
63.0,60.32666667
61.0,60.32890365
64.0,60.3410596
59.0,60.33663366
61.0,60.33881579
65.0,60.35409836
62.0,60.35947712
59.0,60.35504886
56.0,60.34090909
62.0,60.34627832
53.0,60.32258065
63.0,60.33118971
57.0,60.32051282
61.0,60.32268371
62.0,60.32802548
61.0,60.33015873
65.0,60.34493671
61.0,60.34700315
61.0,60.3490566
58.0,60.34169279
64.0,60.353125
51.0,60.32398754
62.0,60.32919255
54.0,60.30959752
61.0,60.3117284
62.0,60.31692308
56.0,60.30368098
65.0,60.31804281
65.0,60.33231707
57.0,60.32218845
58.0,60.31515152
69.0,60.34138973
54.0,60.32228916
55.0,60.30630631
58.0,60.2994012
58.0,60.29253731
66.0,60.30952381
54.0,60.29080119
66.0,60.30769231
60.0,60.30678466
59.0,60.30294118
60.0,60.30205279
66.0,60.31871345
56.0,60.30612245
57.0,60.29651163
60.0,60.29565217
57.0,60.28612717
68.0,60.30835735
56.0,60.29597701
61.0,60.29799427
60.0,60.29714286
61.0,60.2991453
60.0,60.29829545
60.0,60.29745042
63.0,60.30508475
63.0,60.31267606
59.0,60.30898876
56.0,60.29691877
67.0,60.31564246
55.0,60.30083565
59.0,60.29722222
59.0,60.29362881
62.0,60.29834254
58.0,60.29201102
61.0,60.29395604
62.0,60.29863014
67.0,60.31693989
55.0,60.30245232
57.0,60.29347826
64.0,60.30352304
56.0,60.29189189
60.0,60.29110512
54.0,60.27419355
66.0,60.28954424
57.0,60.28074866
62.0,60.28533333
59.0,60.28191489
67.0,60.29973475
54.0,60.28306878
54.0,60.26649077
69.0,60.28947368
52.0,60.26771654
57.0,60.2591623
59.0,60.25587467
65.0,60.26822917
58.0,60.26233766
55.0,60.24870466
61.0,60.25064599
69.0,60.27319588
57.0,60.26478149
53.0,60.24615385
61.0,60.24808184
59.0,60.24489796
68.0,60.26463104
50.0,60.23857868
69.0,60.26075949
58.0,60.25505051
55.0,60.2418136
60.0,60.24120603
62.0,60.24561404
61.0,60.2475
57.0,60.2394015
62.0,60.24378109
56.0,60.23325062
64.0,60.24257426
53.0,60.22469136
60.0,60.22413793
64.0,60.23341523
58.0,60.22794118
58.0,60.22249389
65.0,60.23414634
62.0,60.23844282
57.0,60.23058252
61.0,60.23244552
60.0,60.23188406
62.0,60.23614458
56.0,60.22596154
61.0,60.22781775
67.0,60.24401914
61.0,60.24582339
57.0,60.23809524
66.0,60.25178147
66.0,60.26540284
57.0,60.25768322
62.0,60.26179245
54.0,60.24705882
61.0,60.24882629
54.0,60.23419204
58.0,60.22897196
63.0,60.23543124
60.0,60.23488372
62.0,60.23897912
66.0,60.25231481
62.0,60.25635104
61.0,60.25806452
59.0,60.25517241
57.0,60.24770642
61.0,60.24942792
55.0,60.23744292
56.0,60.22779043
67.0,60.24318182
58.0,60.23809524
61.0,60.239819
62.0,60.24379233
65.0,60.2545045
63.0,60.26067416
59.0,60.25784753
60.0,60.25727069
61.0,60.25892857
60.0,60.25835189
52.0,60.24
62.0,60.24390244
60.0,60.24336283
64.0,60.25165563
58.0,60.24669604
66.0,60.25934066
63.0,60.26535088
59.0,60.26258206
60.0,60.26200873
58.0,60.25708061
64.0,60.26521739
53.0,60.2494577
59.0,60.24675325
60.0,60.2462203
59.0,60.24353448
58.0,60.23870968
66.0,60.25107296
59.0,60.248394
60.0,60.24786325
60.0,60.24733475
59.0,60.24468085
65.0,60.25477707
56.0,60.24576271
59.0,60.24312896
63.0,60.24894515
61.0,60.25052632
55.0,60.2394958
67.0,60.25366876
55.0,60.24267782
63.0,60.24843424
55.0,60.2375
59.0,60.23492723
65.0,60.24481328
60.0,60.24430642
56.0,60.23553719
57.0,60.22886598
65.0,60.23868313
57.0,60.23203285
64.0,60.2397541
58.0,60.23517382
64.0,60.24285714
49.0,60.21995927
62.0,60.22357724
64.0,60.23123732
61.0,60.23279352
61.0,60.23434343
55.0,60.22379032
61.0,60.22535211
61.0,60.22690763
58.0,60.22244489
10.0,0.0
61.0,0.0
66.0,66.0
65.0,65.5
74.0,68.33333333
82.0,71.75
70.0,71.4
53.0,68.33333333
52.0,66.0
54.0,64.5
56.0,63.55555556
54.0,62.6
53.0,61.72727273
63.0,61.83333333
70.0,62.46153846
70.0,63.0
65.0,63.13333333
68.0,63.4375
66.0,63.58823529
65.0,63.66666667
61.0,63.52631579
60.0,63.35
64.0,63.38095238
57.0,63.09090909
52.0,62.60869565
67.0,62.79166667
71.0,63.12
70.0,63.38461538
63.0,63.37037037
65.0,63.42857143
69.0,63.62068966
69.0,63.8
58.0,63.61290323
56.0,63.375
58.0,63.21212121
55.0,62.97058824
64.0,63.0
59.0,62.88888889
75.0,63.21621622
67.0,63.31578947
69.0,63.46153846
66.0,63.525
72.0,63.73170732
66.0,63.78571429
61.0,63.72093023
54.0,63.5
51.0,63.22222222
67.0,63.30434783
55.0,63.12765957
65.0,63.16666667
61.0,63.12244898
74.0,63.34
73.0,63.52941176
69.0,63.63461538
62.0,63.60377358
67.0,63.66666667
67.0,63.72727273
61.0,63.67857143
55.0,63.52631579
55.0,63.37931034
66.0,63.42372881
66.0,63.46666667
60.0,63.40983607
70.0,63.51612903
68.0,63.58730159
75.0,63.765625
69.0,63.84615385
66.0,63.87878788
60.0,63.82089552
